,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,avg_household_members,ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN,median_house_value
18455,-121.79,37.23,16.0,2240.0,300.0,1221.0,305.0,6.0198,4.00327868852459,1,0,0,0,0,12.57625939252641
18456,-121.79,37.23,17.0,2281.0,359.0,1226.0,394.0,5.4193,3.1116751269035534,1,0,0,0,0,12.466515835145202
18457,-121.8,37.23,18.0,3179.0,526.0,1663.0,507.0,5.9225,3.280078895463511,1,0,0,0,0,12.490503187481444
18458,-121.8,37.23,18.0,2581.0,358.0,1284.0,377.0,6.7385,3.405835543766578,1,0,0,0,0,12.51503052432271
18459,-121.8,37.27,10.0,3301.0,593.0,2190.0,575.0,6.223,3.8086956521739133,1,0,0,0,0,12.471129435740856
18460,-121.8,37.26,16.0,1868.0,285.0,995.0,284.0,5.9053,3.5035211267605635,1,0,0,0,0,12.470361978939783
18461,-121.76,37.26,17.0,250.0,52.0,141.0,51.0,4.6458,2.764705882352941,1,0,0,0,0,13.122367377396328
18462,-121.77,37.24,12.0,10236.0,1878.0,5674.0,1816.0,4.747,3.1244493392070485,1,0,0,0,0,12.472662584630097
18463,-121.7,37.2,15.0,531.0,154.0,469.0,155.0,4.65,3.0258064516129033,1,0,0,0,0,12.862817736881576
18464,-121.74,37.19,11.0,1290.0,197.0,881.0,191.0,4.2039,4.612565445026178,1,0,0,0,0,13.122367377396328
18465,-121.72,37.16,21.0,1062.0,179.0,631.0,185.0,4.7386,3.4108108108108106,1,0,0,0,0,12.884362500606924
18466,-121.75,37.11,18.0,3167.0,537.8705525375618,1414.0,482.0,6.8773,2.933609958506224,1,0,0,0,0,13.05558448183442
18467,-121.68,37.0,19.0,3754.0,588.0,1692.0,550.0,6.7644,3.076363636363636,1,0,0,0,0,12.930236303271222
18468,-121.61,37.15,16.0,5498.0,729.0,2051.0,694.0,7.8601,2.9553314121037464,1,0,0,0,0,12.939163835294043
18469,-121.6,37.13,14.0,9483.0,1361.0,4108.0,1281.0,7.5,3.2068696330991413,1,0,0,0,0,12.749852272189257
18470,-121.64,37.15,13.0,4780.0,798.0,2795.0,764.0,6.1684,3.6583769633507854,1,0,0,0,0,12.571066392083603
18471,-121.64,37.14,14.0,5487.0,1024.0,2823.0,979.0,4.175,2.8835546475995915,1,0,0,0,0,12.34496899599742
18472,-121.63,37.12,17.0,1830.0,398.0,1110.0,388.0,2.4821,2.8608247422680413,1,0,0,0,0,12.42199418075339
18473,-121.69,37.14,12.0,4077.0,590.0,1618.0,540.0,5.2951,2.9962962962962965,1,0,0,0,0,12.864113238305151
18474,-121.66,37.13,20.0,4477.0,924.0,2656.0,871.0,3.8788,3.049368541905855,1,0,0,0,0,12.332269077986075
18475,-121.65,37.12,14.0,4721.0,999.0,2648.0,888.0,3.6895,2.981981981981982,1,0,0,0,0,12.385477452742727
18476,-121.66,37.11,19.0,3785.0,611.0,2198.0,610.0,5.1514,3.60327868852459,1,0,0,0,0,12.987004029372565
18477,-121.65,37.11,14.0,6006.0,914.0,2915.0,898.0,5.9356,3.2461024498886415,1,0,0,0,0,12.681377821708454
18478,-121.63,37.1,14.0,5034.0,797.0,2124.0,790.0,4.9028,2.688607594936709,1,0,0,0,0,12.721888795877375
18479,-121.67,37.13,19.0,3269.0,483.0,1383.0,452.0,5.6205,3.059734513274336,1,0,0,0,0,12.614204195520381
18480,-121.56,37.08,17.0,6725.0,1051.0,3439.0,1027.0,6.4313,3.3485881207400197,1,0,0,0,0,12.88182185528868
18481,-121.61,37.06,21.0,5322.0,908.0,3011.0,895.0,5.5936,3.364245810055866,1,0,0,0,0,12.865665627873343
18482,-121.6,37.09,24.0,1511.0,318.0,1052.0,292.0,3.625,3.6027397260273974,1,0,0,0,0,12.765691290604371
18483,-121.62,37.09,37.0,1593.0,303.0,1030.0,287.0,3.9306,3.5888501742160277,1,0,0,0,0,12.471129435740856
18484,-121.58,37.01,44.0,3192.0,565.0,1439.0,568.0,4.3693,2.533450704225352,0,1,0,0,0,12.36308066783498
18485,-121.57,37.0,18.0,7241.0,1225.0,4168.0,1138.0,4.5714,3.662565905096661,0,1,0,0,0,12.469593932696368
18486,-121.57,36.98,14.0,5231.0,817.0,2634.0,799.0,4.9702,3.2966207759699624,0,1,0,0,0,12.541833915188546
18487,-121.58,37.01,15.0,2873.0,547.0,1582.0,567.0,5.1519,2.7901234567901234,0,1,0,0,0,12.486356166069786
18488,-121.59,36.97,16.0,865.0,123.0,403.0,130.0,5.7396,3.1,0,1,0,0,0,12.640128449875998
18489,-121.59,37.01,16.0,6637.0,1171.0,3575.0,1162.0,4.3227,3.076592082616179,0,1,0,0,0,12.435202244657168
18490,-121.61,37.03,5.0,6529.0,1010.0,3071.0,977.0,5.6754,3.143295803480041,1,0,0,0,0,12.606528561892935
18491,-121.58,37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,3.499265785609398,0,1,0,0,0,12.19905306582726
18492,-121.58,37.02,27.0,2303.0,471.0,1447.0,467.0,3.2019,3.0985010706638114,0,1,0,0,0,12.223917475237798
18493,-121.59,37.02,14.0,6355.0,1279.0,3704.0,1224.0,4.4233,3.026143790849673,0,1,0,0,0,12.339733404786474
18494,-121.57,37.02,17.0,2889.0,624.0,2681.0,608.0,2.9417,4.409539473684211,0,1,0,0,0,12.08954444723597
18495,-121.57,37.01,44.0,1448.0,393.0,1066.0,357.0,2.0625,2.9859943977591037,0,1,0,0,0,12.045322738624144
18496,-121.56,37.0,20.0,3976.0,953.0,3866.0,950.0,2.5387,4.069473684210526,0,1,0,0,0,11.983560145061489
18497,-121.54,36.99,27.0,2361.0,449.0,1782.0,397.0,3.2614,4.488664987405541,0,1,0,0,0,12.628070334272698
18498,-121.51,37.02,19.0,2372.0,394.0,1142.0,365.0,4.0238,3.128767123287671,0,1,0,0,0,12.83361673850271
18499,-121.74,37.35,34.0,440.0,90.0,217.0,93.0,5.2327,2.3333333333333335,1,0,0,0,0,13.122367377396328
18500,-121.55,37.37,39.0,759.0,141.0,252.0,106.0,3.6964,2.3773584905660377,0,1,0,0,0,12.47801017053037
18501,-121.59,37.19,52.0,220.0,32.0,55.0,26.0,15.0001,2.1153846153846154,1,0,0,0,0,11.785247676408115
18502,-121.37,37.06,25.0,474.0,92.0,300.0,104.0,3.8062,2.8846153846153846,0,1,0,0,0,12.739347391533249
18503,-122.03,37.18,10.0,212.0,38.0,78.0,21.0,6.0622,3.7142857142857144,1,0,0,0,0,12.873904582205107
18504,-121.96,37.13,26.0,50.0,5.0,17.0,4.0,15.0001,4.25,1,0,0,0,0,12.899222326086994
18505,-121.98,37.14,37.0,74.0,19.0,63.0,17.0,9.5908,3.7058823529411766,1,0,0,0,0,12.765691290604371
18506,-122.0,37.0,16.0,32.0,4.0,36.0,5.0,2.625,7.2,0,0,0,0,1,11.83138646878959
18507,-122.01,36.99,29.0,227.0,45.0,112.0,41.0,6.4469,2.731707317073171,0,0,0,0,1,12.511352710974496
18508,-122.01,36.99,28.0,1321.0,240.0,652.0,239.0,4.9808,2.728033472803347,0,0,0,0,1,12.480293267857345
18509,-121.99,36.99,29.0,3119.0,507.0,1476.0,487.0,5.8123,3.030800821355236,0,0,0,0,1,12.547891278953442
18510,-121.99,36.98,40.0,1104.0,224.0,669.0,215.0,4.3409,3.1116279069767443,0,0,0,0,1,12.454107814022272
18511,-122.0,36.98,43.0,1636.0,324.0,792.0,325.0,3.5562,2.436923076923077,0,0,0,0,1,12.385059481651881
18512,-122.01,36.99,41.0,2548.0,508.0,1290.0,488.0,3.6902,2.6434426229508197,0,0,0,0,1,12.358798024384122
18513,-122.01,36.98,47.0,1250.0,249.0,607.0,234.0,4.0417,2.594017094017094,0,0,0,0,1,12.488620309436481
18514,-122.02,36.99,30.0,2156.0,487.0,1023.0,458.0,2.7875,2.2336244541484715,0,0,0,0,1,12.409017571151187
18515,-122.02,36.98,21.0,1484.0,394.0,984.0,380.0,2.1734,2.5894736842105264,0,0,0,0,1,12.141539457711714
18516,-122.02,36.98,44.0,1153.0,238.0,657.0,219.0,3.2368,3.0,0,0,0,0,1,12.26670197321789
18517,-122.04,36.98,35.0,2155.0,355.0,866.0,335.0,5.6188,2.5850746268656715,0,0,0,0,1,12.910903801827052
18518,-122.04,36.98,33.0,797.0,125.0,385.0,133.0,6.7974,2.8947368421052633,0,0,0,0,1,12.814753389808173
18519,-122.04,36.97,30.0,2695.0,424.0,1098.0,420.0,5.3972,2.6142857142857143,0,0,0,0,1,12.800230637022887
18520,-122.06,37.0,14.0,1547.0,374.0,4731.0,348.0,2.4732,13.594827586206897,0,0,0,0,1,11.785247676408115
18521,-122.05,36.97,20.0,2428.0,473.0,1145.0,454.0,3.6797,2.5220264317180616,0,0,0,0,1,12.482950310008736
18522,-122.05,36.97,16.0,3363.0,611.0,1603.0,556.0,4.2542,2.883093525179856,0,0,0,0,1,12.591678524740319
18523,-122.06,36.98,15.0,3385.0,669.0,1571.0,615.0,4.2254,2.5544715447154474,0,0,0,0,1,12.67888794332868
18524,-122.04,36.98,51.0,1076.0,206.0,495.0,201.0,2.9286,2.462686567164179,0,0,0,0,1,12.461880850543723
18525,-122.04,36.97,45.0,1302.0,245.0,621.0,258.0,5.1806,2.4069767441860463,0,0,0,0,1,12.49275797139508
18526,-122.04,36.97,52.0,1901.0,335.0,955.0,301.0,3.8259,3.1727574750830563,0,0,0,0,1,12.441543897532917
18527,-122.04,36.97,49.0,792.0,136.0,331.0,137.0,5.2128,2.4160583941605838,0,0,0,0,1,12.382547979752006
18528,-122.04,36.96,44.0,1294.0,269.0,645.0,259.0,3.2437,2.4903474903474905,0,0,0,0,1,12.318959268856462
18529,-122.03,36.98,37.0,2817.0,716.0,1341.0,662.0,2.1553,2.025679758308157,0,0,0,0,1,12.450590137999692
18530,-122.01,36.98,47.0,2403.0,517.0,1144.0,455.0,2.5954,2.5142857142857142,0,0,0,0,1,12.343226842865814
18531,-122.02,36.98,35.0,1053.0,263.0,552.0,237.0,2.7125,2.329113924050633,0,0,0,0,1,12.289958727201455
18532,-122.02,36.98,21.0,607.0,155.0,226.0,136.0,1.9063,1.661764705882353,0,0,0,0,1,12.023957067521133
18533,-122.02,36.97,29.0,2568.0,747.0,1743.0,659.0,1.9286,2.644916540212443,0,0,0,0,1,12.182297237179363
18534,-122.01,36.97,43.0,2162.0,509.0,1208.0,464.0,2.5417,2.603448275862069,0,0,0,0,1,12.471896304003637
18535,-122.01,36.97,52.0,920.0,202.0,525.0,264.0,2.9444,1.9886363636363635,0,0,0,0,1,12.35793929036284
18536,-122.01,36.97,35.0,1605.0,392.0,743.0,382.0,2.5368,1.9450261780104712,0,0,0,0,1,12.388398368982115
18537,-122.0,36.98,20.0,2502.0,454.0,981.0,399.0,4.3,2.4586466165413534,0,0,0,0,1,12.524530013005734
18538,-122.01,36.98,27.0,2820.0,730.0,1511.0,745.0,2.589,2.0281879194630874,0,0,0,0,1,12.398348658581329
18539,-122.0,36.97,30.0,1029.0,242.0,753.0,249.0,3.1205,3.0240963855421685,0,0,0,0,1,12.390479526523466
18540,-122.0,36.93,51.0,1616.0,374.0,608.0,302.0,3.1932,2.013245033112583,0,0,0,0,1,12.899222326086994
18541,-122.01,36.95,52.0,1217.0,325.0,508.0,237.0,2.0547,2.1434599156118144,0,0,0,0,1,12.69680065849663
18542,-122.03,36.97,51.0,924.0,232.0,488.0,228.0,2.1964,2.1403508771929824,0,0,0,0,1,12.364788602887499
18543,-122.03,36.97,36.0,337.0,69.0,223.0,68.0,3.2404,3.2794117647058822,0,0,0,0,1,12.323860125621126
18544,-122.03,36.97,52.0,403.0,72.0,200.0,73.0,1.6923,2.73972602739726,0,0,0,0,1,12.47801017053037
18545,-122.04,36.97,40.0,1193.0,227.0,570.0,204.0,4.4659,2.7941176470588234,0,0,0,0,1,12.377927112974284
18546,-122.03,36.96,18.0,2677.0,785.0,1391.0,656.0,2.5067,2.120426829268293,0,0,0,0,1,12.357079818283598
18547,-122.02,36.97,44.0,594.0,169.0,325.0,139.0,1.1552,2.338129496402878,0,0,0,0,1,12.429220196836383
18548,-122.02,36.97,39.0,2124.0,661.0,1365.0,606.0,1.6642,2.2524752475247523,0,0,0,0,1,12.547180549395199
18549,-122.02,36.96,52.0,775.0,305.0,1054.0,305.0,2.0172,3.455737704918033,0,0,0,0,1,11.630717389475995
18550,-122.03,36.96,40.0,584.0,126.0,316.0,139.0,3.5938,2.273381294964029,0,0,0,0,1,12.40287632827253
18551,-122.03,36.96,28.0,1607.0,421.0,926.0,385.0,2.425,2.4051948051948053,0,0,0,0,1,12.283501169971546
18552,-122.04,36.96,32.0,1438.0,306.0,802.0,293.0,4.1964,2.737201365187713,0,0,0,0,1,12.216027926866138
18553,-122.04,36.96,42.0,538.0,107.0,200.0,104.0,2.1667,1.9230769230769231,0,0,0,0,1,12.187913766539234
18554,-122.04,36.96,42.0,1149.0,264.0,703.0,232.0,2.5865,3.0301724137931036,0,0,0,0,1,12.237576157539047
18555,-122.03,36.96,32.0,2182.0,406.0,1122.0,370.0,3.52,3.0324324324324325,0,0,0,0,1,12.557437013287785
18556,-122.04,36.95,36.0,1862.0,364.0,1080.0,364.0,4.4567,2.967032967032967,0,0,0,0,1,12.482950310008736
18557,-122.01,36.91,19.0,691.0,191.0,324.0,167.0,3.1312,1.9401197604790419,0,0,0,0,1,12.8700510227891
18558,-122.05,36.96,30.0,971.0,185.0,644.0,173.0,4.2045,3.722543352601156,0,0,0,0,1,12.330504638906516
18559,-122.06,36.96,52.0,65.0,17.0,24.0,10.0,4.5,2.4,0,0,0,0,1,12.461880850543723
18560,-122.05,36.87,18.0,2232.0,440.0,1091.0,458.0,3.8269,2.3820960698689957,0,0,0,0,1,12.52815976788113
18561,-122.04,36.95,27.0,1987.0,374.0,961.0,343.0,3.9667,2.801749271137026,0,0,0,0,1,12.490503187481444
18562,-122.04,37.0,52.0,3365.0,644.0,796.0,333.0,2.9712,2.3903903903903903,0,0,0,0,1,11.666513129191083
18563,-121.75,36.91,32.0,1461.0,422.0,1494.0,416.0,2.8056,3.5913461538461537,1,0,0,0,0,12.062208048765859
18564,-121.74,36.92,29.0,1210.0,281.0,863.0,262.0,3.1062,3.2938931297709924,1,0,0,0,0,11.957617696467539
18565,-121.74,36.92,17.0,2648.0,589.0,1193.0,540.0,2.4461,2.2092592592592593,1,0,0,0,0,11.929666757272708
18566,-121.74,36.92,14.0,3355.0,695.0,1350.0,697.0,2.6506,1.9368723098995695,1,0,0,0,0,12.011279642540796
18567,-121.75,36.93,24.0,4026.0,881.0,2264.0,863.0,3.1327,2.623406720741599,1,0,0,0,0,12.292713537231938
18568,-121.75,36.92,48.0,1801.0,353.0,1071.0,361.0,3.6,2.966759002770083,1,0,0,0,0,12.178192583415596
18569,-121.75,36.92,46.0,1362.0,321.0,1068.0,305.0,2.4615,3.501639344262295,1,0,0,0,0,12.088420226343088
18570,-121.76,36.92,36.0,2096.0,409.0,1454.0,394.0,3.2216,3.6903553299492384,1,0,0,0,0,12.381289859469133
18571,-121.76,36.92,46.0,947.0,257.0,1120.0,264.0,3.4125,4.242424242424242,1,0,0,0,0,11.9873007744816
18572,-121.75,36.91,52.0,1211.0,447.0,1102.0,392.0,1.6875,2.811224489795918,1,0,0,0,0,11.991647230585656
18573,-121.76,36.91,23.0,1276.0,437.0,1359.0,376.0,1.9609,3.6143617021276597,1,0,0,0,0,11.951186847493476
18574,-121.75,36.91,42.0,1368.0,468.0,2312.0,484.0,2.5599,4.776859504132231,1,0,0,0,0,11.927687224983487
18575,-121.77,36.91,8.0,2715.0,750.0,2580.0,718.0,2.8348,3.5933147632311977,1,0,0,0,0,11.995357787034976
18576,-121.76,36.9,44.0,919.0,309.0,1321.0,301.0,2.0775,4.3887043189368775,1,0,0,0,0,11.7068543948059
18577,-121.77,36.93,20.0,2587.0,547.0,1534.0,540.0,2.4375,2.8407407407407406,1,0,0,0,0,12.15688765342645
18578,-121.77,36.93,24.0,1943.0,447.0,1844.0,461.0,3.0192,4.0,1,0,0,0,0,12.124325569579169
18579,-121.77,36.93,33.0,1406.0,317.0,1075.0,301.0,3.2813,3.5714285714285716,1,0,0,0,0,12.154784614286667
18580,-121.76,36.92,20.0,2687.0,637.0,2154.0,610.0,2.6434,3.5311475409836066,1,0,0,0,0,12.04179334395687
18581,-121.77,36.92,9.0,4934.0,1112.0,3198.0,977.0,3.5,3.2732855680655066,1,0,0,0,0,12.179733803647622
18582,-121.79,36.93,19.0,2512.0,509.0,1856.0,537.0,3.1815,3.456238361266294,1,0,0,0,0,12.150036542839864
18583,-121.78,36.92,19.0,1515.0,253.0,975.0,266.0,4.3906,3.6654135338345863,1,0,0,0,0,12.393385889763556
18584,-121.78,36.93,21.0,2794.0,662.0,2236.0,565.0,2.4053,3.9575221238938054,1,0,0,0,0,12.091789104493502
18585,-121.77,36.94,18.0,1063.0,341.0,1033.0,313.0,2.0192,3.3003194888178915,1,0,0,0,0,12.051177522006789
18586,-121.79,36.95,34.0,2152.0,430.0,1516.0,386.0,3.7863,3.9274611398963732,1,0,0,0,0,12.166296978418426
18587,-121.8,36.94,29.0,2377.0,476.0,1669.0,499.0,2.8214,3.344689378757515,1,0,0,0,0,12.155310788851953
18588,-122.25,37.08,20.0,1201.0,282.0,601.0,234.0,2.5556,2.5683760683760686,0,0,0,0,1,12.086731521684555
18589,-122.14,37.08,18.0,2420.0,439.0,1278.0,416.0,5.2101,3.0721153846153846,0,0,0,0,1,12.718899265966332
18590,-122.11,37.05,18.0,3337.0,549.0,1449.0,519.0,5.1412,2.791907514450867,0,0,0,0,1,12.66286754735978
18591,-122.13,36.97,27.0,991.0,194.0,543.0,155.0,4.7188,3.503225806451613,0,0,0,0,1,12.765691290604371
18592,-122.07,37.13,26.0,1127.0,199.0,543.0,199.0,4.9792,2.728643216080402,0,0,0,0,1,12.388398368982115
18593,-122.09,37.09,46.0,695.0,136.0,408.0,148.0,3.9408,2.7567567567567566,0,0,0,0,1,12.313136210176474
18594,-122.09,37.11,32.0,2637.0,489.0,1031.0,410.0,3.6474,2.5146341463414634,0,0,0,0,1,12.352771342460947
18595,-122.12,37.09,36.0,1397.0,289.0,661.0,243.0,4.125,2.720164609053498,0,0,0,0,1,12.386730318837426
18596,-122.09,37.07,33.0,3581.0,734.0,1780.0,663.0,4.3429,2.6847662141779787,0,0,0,0,1,12.275136847806356
18597,-122.08,37.08,35.0,1541.0,297.0,791.0,277.0,4.425,2.8555956678700363,0,0,0,0,1,12.22979405494807
18598,-122.16,37.17,35.0,6422.0,1380.0,2755.0,1064.0,5.0165,2.5892857142857144,0,0,0,0,1,12.217511966297351
18599,-122.12,37.12,51.0,2419.0,485.0,1078.0,435.0,2.7933,2.47816091954023,0,0,0,0,1,12.239995696974733
18600,-122.18,37.15,17.0,1457.0,289.0,591.0,235.0,5.5785,2.5148936170212766,0,0,0,0,1,12.557085087723449
18601,-122.12,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,2.7345454545454544,0,0,0,0,1,12.128656901032139
18602,-122.1,37.19,18.0,808.0,136.0,420.0,145.0,7.1831,2.896551724137931,0,0,0,0,1,12.518329030892268
18603,-122.08,37.15,23.0,506.0,96.0,264.0,89.0,7.1366,2.966292134831461,0,0,0,0,1,12.520522006212012
18604,-122.11,37.11,46.0,1993.0,404.0,850.0,327.0,5.208,2.599388379204893,0,0,0,0,1,12.239512257194662
18605,-122.11,37.14,29.0,3201.0,640.0,1722.0,570.0,4.4597,3.0210526315789474,0,0,0,0,1,12.226370248344972
18606,-122.13,37.15,39.0,2854.0,613.0,1338.0,518.0,3.9423,2.583011583011583,0,0,0,0,1,12.10238295548773
18607,-122.09,37.21,15.0,1969.0,332.0,822.0,324.0,7.8774,2.537037037037037,1,0,0,0,0,12.88639037955819
18608,-122.0,37.12,17.0,4413.0,672.0,1674.0,608.0,6.9772,2.7532894736842106,1,0,0,0,0,12.856575860287759
18609,-122.04,37.12,30.0,1427.0,311.0,686.0,251.0,4.0781,2.733067729083665,0,0,0,0,1,11.947955847790901
18610,-122.02,37.11,36.0,2066.0,401.0,942.0,344.0,5.2417,2.738372093023256,0,0,0,0,1,12.187913766539234
18611,-122.05,37.11,39.0,1065.0,248.0,497.0,208.0,4.5972,2.389423076923077,0,0,0,0,1,11.893421422254848
18612,-122.07,37.08,21.0,5639.0,894.0,2670.0,871.0,6.0809,3.0654420206659014,0,0,0,0,1,12.506180941677357
18613,-122.05,37.05,41.0,2422.0,502.0,915.0,366.0,4.1679,2.5,0,0,0,0,1,12.21255657932543
18614,-122.07,37.06,31.0,1634.0,370.0,939.0,332.0,3.8625,2.8283132530120483,0,0,0,0,1,12.35578922352754
18615,-122.08,37.04,34.0,2800.0,577.0,1353.0,512.0,4.1161,2.642578125,0,0,0,0,1,12.305469916333227
18616,-122.08,37.03,36.0,4682.0,899.0,2143.0,832.0,4.5096,2.5757211538461537,0,0,0,0,1,12.224408511383015
18617,-122.04,37.04,17.0,4977.0,994.0,1987.0,947.0,3.8854,2.098204857444562,0,0,0,0,1,12.651722745315356
18618,-122.03,37.03,21.0,4650.0,733.0,2014.0,704.0,5.6233,2.8607954545454546,0,0,0,0,1,12.682309930111785
18619,-122.02,37.01,20.0,1005.0,138.0,345.0,129.0,10.0968,2.6744186046511627,0,0,0,0,1,13.122367377396328
18620,-122.03,37.0,30.0,2077.0,342.0,816.0,328.0,5.2078,2.4878048780487805,0,0,0,0,1,12.995667994503354
18621,-122.04,37.08,20.0,467.0,95.0,229.0,86.0,4.8,2.6627906976744184,0,0,0,0,1,12.474193386571581
18622,-122.02,37.09,35.0,1818.0,368.0,682.0,254.0,4.8611,2.6850393700787403,0,0,0,0,1,12.388398368982115
18623,-122.03,37.05,12.0,2010.0,422.0,784.0,407.0,3.9728,1.9262899262899262,0,0,0,0,1,12.159510248044802
18624,-122.01,37.06,19.0,4113.0,767.0,2006.0,732.0,5.1121,2.740437158469945,0,0,0,0,1,12.63818293027894
18625,-122.0,37.08,17.0,4154.0,739.0,2149.0,693.0,5.5919,3.101010101010101,0,0,0,0,1,12.830408188179371
18626,-121.95,37.11,21.0,2387.0,357.0,913.0,341.0,7.736,2.6774193548387095,1,0,0,0,0,12.893455745650755
18627,-121.96,37.1,20.0,922.0,155.0,361.0,135.0,6.3617,2.674074074074074,1,0,0,0,0,12.711386105194757
18628,-121.87,37.1,20.0,1918.0,304.0,798.0,302.0,7.5755,2.642384105960265,1,0,0,0,0,12.904955843641973
18629,-121.9,37.1,23.0,1708.0,287.0,670.0,238.0,6.4517,2.8151260504201683,1,0,0,0,0,12.784372788669724
18630,-121.93,37.04,36.0,1522.0,230.0,677.0,206.0,5.8642,3.2864077669902914,1,0,0,0,0,12.803537326983564
18631,-121.96,37.03,17.0,1343.0,203.0,511.0,185.0,4.625,2.7621621621621624,0,0,0,0,1,12.86463096930887
18632,-121.93,37.05,14.0,679.0,108.0,306.0,113.0,6.4214,2.7079646017699117,1,0,0,0,0,12.738466983201718
18633,-121.96,37.06,16.0,1321.0,224.0,650.0,206.0,6.3258,3.1553398058252426,0,0,0,0,1,12.873904582205107
18634,-121.99,37.05,19.0,2023.0,392.0,955.0,328.0,5.2486,2.9115853658536586,0,0,0,0,1,12.77422616877261
18635,-122.0,37.06,20.0,2403.0,376.0,1149.0,369.0,6.0621,3.113821138211382,0,0,0,0,1,12.626101190115389
18636,-122.01,37.03,21.0,5904.0,956.0,2616.0,916.0,5.9039,2.8558951965065504,0,0,0,0,1,12.780720596528097
18637,-121.97,37.01,21.0,2073.0,357.0,1044.0,351.0,4.5682,2.9743589743589745,0,0,0,0,1,12.825575976983862
18638,-121.98,36.99,14.0,6787.0,1454.0,3416.0,1357.0,3.5943,2.5173176123802508,0,0,0,0,1,12.47762914702042
18639,-121.97,37.0,25.0,990.0,166.0,522.0,185.0,4.8269,2.8216216216216217,0,0,0,0,1,12.51686437103563
18640,-121.98,36.98,29.0,2681.0,632.0,1652.0,620.0,3.075,2.664516129032258,0,0,0,0,1,12.282111965715732
18641,-121.99,36.99,16.0,1592.0,369.0,1039.0,351.0,3.6364,2.96011396011396,0,0,0,0,1,12.240478903153711
18642,-121.99,36.98,25.0,2113.0,422.0,1365.0,439.0,4.6484,3.1093394077448746,0,0,0,0,1,12.365641477767022
18643,-121.99,36.98,19.0,5613.0,1321.0,3018.0,1268.0,3.1914,2.3801261829652995,0,0,0,0,1,12.281184756225146
18644,-121.98,36.97,21.0,3349.0,737.0,1952.0,718.0,3.7273,2.7186629526462394,0,0,0,0,1,12.436791432162119
18645,-121.98,36.96,20.0,3495.0,818.0,2186.0,772.0,3.1167,2.83160621761658,0,0,0,0,1,12.461880850543723
18646,-121.99,36.97,15.0,3044.0,786.0,1306.0,693.0,2.1771,1.8845598845598845,0,0,0,0,1,12.269990661694345
18647,-122.0,36.97,39.0,2702.0,646.0,1136.0,491.0,2.8941,2.3136456211812626,0,0,0,0,1,12.455667262449618
18648,-121.99,36.96,42.0,1275.0,272.0,451.0,200.0,4.7321,2.255,0,0,0,0,1,12.953710378795629
18649,-121.99,36.96,16.0,875.0,201.0,300.0,157.0,2.625,1.910828025477707,0,0,0,0,1,12.840798556359703
18650,-121.96,36.88,37.0,2846.0,553.0,939.0,433.0,4.7468,2.168591224018476,0,0,0,0,1,12.59269806257022
18651,-121.97,36.97,24.0,3665.0,870.0,1954.0,833.0,2.8036,2.345738295318127,0,0,0,0,1,12.339295865674435
18652,-121.97,36.96,27.0,4001.0,999.0,1808.0,945.0,2.561,1.9132275132275132,0,0,0,0,1,12.365641477767022
18653,-121.98,36.96,31.0,3209.0,723.0,1489.0,692.0,3.6619,2.151734104046243,0,0,0,0,1,12.40942564947524
18654,-121.96,36.98,16.0,4907.0,1117.0,2265.0,1048.0,2.6757,2.161259541984733,0,0,0,0,1,12.342354626814949
18655,-121.97,36.98,17.0,2813.0,497.0,1337.0,477.0,3.7083,2.80293501048218,0,0,0,0,1,12.438774371606481
18656,-121.97,36.97,15.0,2849.0,668.0,1546.0,582.0,2.7587,2.656357388316151,0,0,0,0,1,12.339733404786474
18657,-121.96,36.97,23.0,4324.0,1034.0,1844.0,875.0,3.0777,2.107428571428571,0,0,0,0,1,12.482950310008736
18658,-121.94,36.98,24.0,3010.0,562.0,1360.0,504.0,4.2006,2.6984126984126986,0,0,0,0,1,12.580050526513531
18659,-121.94,36.98,21.0,3520.0,831.0,1486.0,753.0,3.0905,1.9734395750332006,0,0,0,0,1,12.484843884164489
18660,-121.95,36.98,34.0,3745.0,958.0,1622.0,802.0,3.1546,2.0224438902743143,0,0,0,0,1,12.473045504861005
18661,-121.94,36.97,31.0,1738.0,422.0,746.0,355.0,2.5172,2.101408450704225,0,0,0,0,1,12.709272265101712
18662,-121.93,36.99,19.0,6356.0,1100.0,2954.0,1070.0,4.7325,2.7607476635514017,0,0,0,0,1,12.554970929480584
18663,-121.94,37.0,32.0,2210.0,426.0,1082.0,396.0,4.1587,2.7323232323232323,0,0,0,0,1,12.66096580954966
18664,-121.96,37.0,20.0,3847.0,727.0,1725.0,737.0,3.3447,2.340569877883311,0,0,0,0,1,12.628725854927046
18665,-121.96,36.99,23.0,3209.0,748.0,1423.0,666.0,2.7375,2.1366366366366365,0,0,0,0,1,12.380030154325457
18666,-121.94,36.99,11.0,4571.0,924.0,2004.0,847.0,4.2898,2.3659976387249113,0,0,0,0,1,12.30908490619414
18667,-121.86,37.0,16.0,8638.0,1392.0,3706.0,1251.0,5.503,2.962430055955236,1,0,0,0,0,12.770820953805716
18668,-121.91,36.99,23.0,5675.0,964.0,2197.0,880.0,4.8693,2.496590909090909,0,0,0,0,1,12.683241170498064
